0.,-9.470312115731332,-0.15078028932835194,0.360293409679922
0.001,-9.470431970952056,-0.14994896347985195,0.35942497548023533
0.002,-9.47057449723738,-0.14934829745828093,0.35838603388966256
0.003,-9.470650804250244,-0.14937890335099968,0.35783352352857195
0.004,-9.47076360611911,-0.14944633814455868,0.35701977751376934
0.005,-9.470919368383013,-0.1487792340555619,0.35588796497662145
0.006,-9.471017460398606,-0.15027857747437096,0.35521445734122187
0.007,-9.471139060289115,-0.15097436070062736,0.35436266187740034
0.008,-9.471256966173549,-0.15131042911909298,0.3535152052289224
0.009000000000000001,-9.47139822095079,-0.15363168291661708,0.3526407761927374
0.01,-9.471526752720683,-0.1549534600184016,0.3517809371398204
0.011,-9.471652750996926,-0.15617015979887694,0.3509238667491502
0.012,-9.471818167033707,-0.15939491577565534,0.3500234067915601
0.013000000000000001,-9.471958410592972,-0.1613735729827901,0.34915057861957094
0.014,-9.472102343122307,-0.16352064926970875,0.3482737336482495
0.015,-9.472292240099403,-0.1670478556280805,0.3473482954109092
0.016,-9.472471163231186,-0.1703129711027397,0.34643435660158217
0.017,-9.472642959788143,-0.17384689920211663,0.3455269603613023
0.018000000000000002,-9.472819986450105,-0.17765322227253502,0.34461379800173547
0.019,-9.473014599896906,-0.18173552266031856,0.34368256083454746
0.02,-9.473239156808388,-0.18609738271179108,0.3427209401714041
0.021,-9.473485638510256,-0.19042949223726574,0.3417382722919525
0.022,-9.473725196579757,-0.19531967727346344,0.3407610183825039
0.023,-9.473967370144152,-0.2007605677456044,0.3397796704110402
0.024,-9.474222125694116,-0.2065220575759143,0.33878520244981547
0.025,-9.474499429720325,-0.21237404068661864,0.33776858857108377
0.026000000000000002,-9.474809248713466,-0.2180864109999431,0.33672080284709893
0.027,-9.47514558385214,-0.22431689786706413,0.3356469870878502
0.028,-9.475473305603371,-0.2308769665848259,0.3345798068128935
0.029,-9.475805243039018,-0.23770869217494378,0.3335073720621061
0.03,-9.476155718819985,-0.24481701813801315,0.33241636504942046
0.031,-9.476539055607184,-0.25220688797462937,0.33129346798876896
0.032,-9.476969579677409,-0.25988331627516914,0.3301254924834462
0.033,-9.477416866220423,-0.2678361462100578,0.32894135302795524
0.034,-9.477859024191368,-0.2760570909060388,0.327760005017882
0.035,-9.478311671453046,-0.2845517648763192,0.32656737350688975
0.036000000000000004,-9.478790425868258,-0.29332578263410614,0.32534938354864157
0.037,-9.479310905299815,-0.30238475869260634,0.32409196019680064
0.038,-9.479885565305192,-0.3117334519390096,0.3227843439959345
0.039,-9.48046928763082,-0.32135563558839314,0.32146714484622846
0.04,-9.481054870668089,-0.33124804734406643,0.32014572742094294
0.041,-9.481658407251441,-0.34141680504474037,0.31880615402916224
0.042,-9.482295990215313,-0.3518680265291253,0.31743448697997073
0.043000000000000003,-9.482983712394152,-0.3626078296359321,0.3160167885824527
0.044,-9.483741191401938,-0.37364532563457914,0.31453839855486204
0.045,-9.484521716319254,-0.38496183399920714,0.3130384564245789
0.046,-9.485307751710705,-0.3965488134588025,0.31152949987979095
0.047,-9.486105938491727,-0.4084091081576433,0.31000622560794966
0.048,-9.486922917577749,-0.4205455622400074,0.30846333029650663
0.049,-9.487765329884208,-0.4329610198501726,0.30689551063291337
0.05,-9.488639816326538,-0.44565832513241715,0.3052974633046214
0.051000000000000004,-9.489553017820167,-0.45864032223101886,0.3036638849990821
0.052000000000000005,-9.490511575280536,-0.47190985529025564,0.3019894724037471
0.053,-9.491522129623073,-0.4854697684544054,0.300268922206068
0.054,-9.492591321763213,-0.4993229058677464,0.2984969310934961
0.055,-9.493725792616388,-0.5134721116745562,0.2966681957534832
0.056,-9.4948684688256,-0.5278987050655882,0.29483673040807
0.057,-9.496018112967361,-0.5425979235907165,0.29299723499331465
0.058,-9.497229851771277,-0.5575875388618216,0.2910971137318633
0.059000000000000004,-9.498500178760308,-0.5728671339756887,0.2891407598156755
0.06,-9.499825587457414,-0.5884362920291025,0.28713256643671076
0.061,-9.501202571385553,-0.6042945961188486,0.2850769267869284
0.062,-9.502627624067689,-0.6204416293417117,0.2829782340582883
0.063,-9.504097239026777,-0.6368769747944769,0.28084088144274977
0.064,-9.505607909785784,-0.6536002155739293,0.2786692621322724
0.065,-9.507156129867663,-0.670610934776854,0.2764677693188157
0.066,-9.50873839279538,-0.6879087155000356,0.2742407961943393
0.067,-9.510351192091887,-0.7054931408402598,0.2719927359508025
0.068,-9.512023269691845,-0.7233745123073472,0.2696964645631402
0.069,-9.513768987281605,-0.7415521748071868,0.26733136266592317
0.07,-9.515568301514708,-0.7600185932758616,0.2649160215868302
0.07100000000000001,-9.517422158232305,-0.7787750743863698,0.2624508027395278
0.07200000000000001,-9.519331503275549,-0.7978229248117098,0.25993606753768267
0.073,-9.521297282485598,-0.8171634512248795,0.2573721773949615
0.074,-9.523320441703602,-0.8367979602988777,0.2547594937250308
0.075,-9.52540192677071,-0.8567277587067023,0.25209837794155726
0.076,-9.52754268352808,-0.8769541531213515,0.24938919145820748
0.077,-9.529743657816864,-0.8974784502158238,0.24663229568864814
0.078,-9.532005795478215,-0.9183019566631174,0.24382805204654584
0.079,-9.534330042353288,-0.9394259791362303,0.24097682194556722
0.08,-9.536721634155773,-0.9608540851157242,0.23807504255200665
0.081,-9.539177707253726,-0.9825774875471353,0.23511652738397157
0.082,-9.541695953057822,-1.0045938266677654,0.232102214162383
0.083,-9.544278095600486,-1.0269050984008274,0.2290321224478801
0.084,-9.546925858914143,-1.0495132986695344,0.225906271801102
0.085,-9.549640967031221,-1.0724204233970986,0.22272468178268798
0.08600000000000001,-9.552425143984143,-1.095628468506733,0.21948737195327722
0.08700000000000001,-9.55528011380534,-1.1191394299216506,0.21619436187350893
0.088,-9.558207600527235,-1.1429553035650635,0.21284567110402233
0.089,-9.561209328182255,-1.167078085360185,0.20944131920545653
0.09,-9.564287020802825,-1.1915097712302278,0.20598132573845077
0.091,-9.567442402421372,-1.2162523570984047,0.20246571026364424
0.092,-9.570673997314799,-1.2413047535105934,0.1988948749729187
0.093,-9.573978915901819,-1.2666574228662233,0.19526225675919426
0.094,-9.577359381186541,-1.2923113023505512,0.1915662739982808
0.095,-9.580816901528534,-1.3182684203904425,0.18780722470128686
