  -5.7735026918962573e-01   9.9999999999999978e-01
   5.7735026918962573e-01   9.9999999999999978e-01
  -7.7459666924148340e-01   5.5555555555555436e-01
   0.0000000000000000e+00   8.8888888888888884e-01
   7.7459666924148340e-01   5.5555555555555436e-01
  -8.6113631159405246e-01   3.4785484513745440e-01
  -3.3998104358485626e-01   6.5214515486254598e-01
   3.3998104358485626e-01   6.5214515486254598e-01
   8.6113631159405246e-01   3.4785484513745440e-01
  -9.0617984593866385e-01   2.3692688505618911e-01
  -5.3846931010568300e-01   4.7862867049936625e-01
   0.0000000000000000e+00   5.6888888888888889e-01
   5.3846931010568300e-01   4.7862867049936625e-01
   9.0617984593866385e-01   2.3692688505618911e-01
  -9.3246951420315205e-01   1.7132449237917050e-01
  -6.6120938646626448e-01   3.6076157304813866e-01
  -2.3861918608319693e-01   4.6791393457269098e-01
   2.3861918608319693e-01   4.6791393457269098e-01
   6.6120938646626448e-01   3.6076157304813866e-01
   9.3246951420315205e-01   1.7132449237917050e-01
  -9.4910791234275838e-01   1.2948496616886965e-01
  -7.4153118559939446e-01   2.7970539148927676e-01
  -4.0584515137739713e-01   3.8183005050511903e-01
   0.0000000000000000e+00   4.1795918367346935e-01
   4.0584515137739713e-01   3.8183005050511903e-01
   7.4153118559939446e-01   2.7970539148927676e-01
   9.4910791234275838e-01   1.2948496616886965e-01
  -9.6028985649753640e-01   1.0122853629037681e-01
  -7.9666647741362673e-01   2.2238103445337443e-01
  -5.2553240991632899e-01   3.1370664587788732e-01
  -1.8343464249564984e-01   3.6268378337836210e-01
   1.8343464249564984e-01   3.6268378337836210e-01
   5.2553240991632899e-01   3.1370664587788732e-01
   7.9666647741362673e-01   2.2238103445337443e-01
   9.6028985649753640e-01   1.0122853629037681e-01
  -9.6816023950762609e-01   8.1274388361574634e-02
  -8.3603110732663577e-01   1.8064816069485740e-01
  -6.1337143270059036e-01   2.6061069640293555e-01
  -3.2425342340380897e-01   3.1234707704000292e-01
   0.0000000000000000e+00   3.3023935500125978e-01
   3.2425342340380897e-01   3.1234707704000292e-01
   6.1337143270059036e-01   2.6061069640293555e-01
   8.3603110732663577e-01   1.8064816069485740e-01
   9.6816023950762609e-01   8.1274388361574634e-02
  -9.7390652851717174e-01   6.6671344308688027e-02
  -8.6506336668898465e-01   1.4945134915058056e-01
  -6.7940956829902444e-01   2.1908636251598207e-01
  -4.3339539412924721e-01   2.6926671930999618e-01
  -1.4887433898163116e-01   2.9552422471475293e-01
   1.4887433898163116e-01   2.9552422471475293e-01
   4.3339539412924721e-01   2.6926671930999618e-01
   6.7940956829902444e-01   2.1908636251598207e-01
   8.6506336668898465e-01   1.4945134915058056e-01
   9.7390652851717174e-01   6.6671344308688027e-02
  -9.7822865814605686e-01   5.5668567116173538e-02
  -8.8706259976809543e-01   1.2558036946490408e-01
  -7.3015200557404936e-01   1.8629021092773401e-01
  -5.1909612920681170e-01   2.3319376459199023e-01
  -2.6954315595234490e-01   2.6280454451024671e-01
   0.0000000000000000e+00   2.7292508677790062e-01
   2.6954315595234490e-01   2.6280454451024671e-01
   5.1909612920681170e-01   2.3319376459199023e-01
   7.3015200557404936e-01   1.8629021092773401e-01
   8.8706259976809543e-01   1.2558036946490408e-01
   9.7822865814605686e-01   5.5668567116173538e-02
  -9.8156063424671913e-01   4.7175336386511800e-02
  -9.0411725637047491e-01   1.0693932599531812e-01
  -7.6990267419430469e-01   1.6007832854334605e-01
  -5.8731795428661737e-01   2.0316742672306581e-01
  -3.6783149899818013e-01   2.3349253653835478e-01
  -1.2523340851146886e-01   2.4914704581340286e-01
   1.2523340851146886e-01   2.4914704581340286e-01
   3.6783149899818013e-01   2.3349253653835478e-01
   5.8731795428661737e-01   2.0316742672306581e-01
   7.6990267419430469e-01   1.6007832854334605e-01
   9.0411725637047491e-01   1.0693932599531812e-01
   9.8156063424671913e-01   4.7175336386511800e-02
  -9.8418305471858814e-01   4.0484004765315815e-02
  -9.1759839922297792e-01   9.2121499837728438e-02
  -8.0157809073330988e-01   1.3887351021978714e-01
  -6.4234933944034012e-01   1.7814598076194568e-01
  -4.4849275103644692e-01   2.0781604753688834e-01
  -2.3045831595513477e-01   2.2628318026289709e-01
   0.0000000000000000e+00   2.3255155323087390e-01
   2.3045831595513477e-01   2.2628318026289709e-01
   4.4849275103644692e-01   2.0781604753688834e-01
   6.4234933944034012e-01   1.7814598076194568e-01
   8.0157809073330988e-01   1.3887351021978714e-01
   9.1759839922297792e-01   9.2121499837728438e-02
   9.8418305471858814e-01   4.0484004765315815e-02
  -9.8628380869681243e-01   3.5119460331751999e-02
  -9.2843488366357363e-01   8.0158087159760041e-02
  -8.2720131506976502e-01   1.2151857068790320e-01
  -6.8729290481168537e-01   1.5720316715819357e-01
  -5.1524863635815410e-01   1.8553839747793785e-01
  -3.1911236892788969e-01   2.0519846372129569e-01
  -1.0805494870734367e-01   2.1526385346315768e-01
   1.0805494870734367e-01   2.1526385346315768e-01
   3.1911236892788969e-01   2.0519846372129569e-01
   5.1524863635815410e-01   1.8553839747793785e-01
   6.8729290481168537e-01   1.5720316715819357e-01
   8.2720131506976502e-01   1.2151857068790320e-01
   9.2843488366357363e-01   8.0158087159760041e-02
   9.8628380869681243e-01   3.5119460331751999e-02
  -9.8799251802048538e-01   3.0753241996116634e-02
  -9.3727339240070595e-01   7.0366047488108138e-02
  -8.4820658341042732e-01   1.0715922046717180e-01
  -7.2441773136017007e-01   1.3957067792615424e-01
  -5.7097217260853883e-01   1.6626920581699395e-01
  -3.9415134707756344e-01   1.8616100001556207e-01
  -2.0119409399743454e-01   1.9843148532711161e-01
   0.0000000000000000e+00   2.0257824192556126e-01
   2.0119409399743454e-01   1.9843148532711161e-01
   3.9415134707756344e-01   1.8616100001556207e-01
   5.7097217260853883e-01   1.6626920581699395e-01
   7.2441773136017007e-01   1.3957067792615424e-01
   8.4820658341042732e-01   1.0715922046717180e-01
   9.3727339240070595e-01   7.0366047488108138e-02
   9.8799251802048538e-01   3.0753241996116634e-02
  -9.8940093499164994e-01   2.7152459411754058e-02
  -9.4457502307323260e-01   6.2253523938647776e-02
  -8.6563120238783187e-01   9.5158511682492897e-02
  -7.5540440835500311e-01   1.2462897125553393e-01
  -6.1787624440264377e-01   1.4959598881657682e-01
  -4.5801677765722731e-01   1.6915651939500256e-01
  -2.8160355077925892e-01   1.8260341504492361e-01
  -9.5012509837637482e-02   1.8945061045506845e-01
   9.5012509837637482e-02   1.8945061045506845e-01
   2.8160355077925892e-01   1.8260341504492361e-01
   4.5801677765722731e-01   1.6915651939500256e-01
   6.1787624440264377e-01   1.4959598881657682e-01
   7.5540440835500311e-01   1.2462897125553393e-01
   8.6563120238783187e-01   9.5158511682492897e-02
   9.4457502307323260e-01   6.2253523938647776e-02
   9.8940093499164994e-01   2.7152459411754058e-02
  -9.9057547531441736e-01   2.4148302868547931e-02
  -9.5067552176876768e-01   5.5459529373987133e-02
  -8.8023915372698580e-01   8.5036148317179164e-02
  -7.8151400389680137e-01   1.1188384719340388e-01
  -6.5767115921669062e-01   1.3513636846852545e-01
  -5.1269053708647694e-01   1.5404576107681039e-01
  -3.5123176345387636e-01   1.6800410215644990e-01
  -1.7848418149584783e-01   1.7656270536699264e-01
   0.0000000000000000e+00   1.7944647035620653e-01
   1.7848418149584783e-01   1.7656270536699264e-01
   3.5123176345387636e-01   1.6800410215644990e-01
   5.1269053708647694e-01   1.5404576107681039e-01
   6.5767115921669062e-01   1.3513636846852545e-01
   7.8151400389680137e-01   1.1188384719340388e-01
   8.8023915372698580e-01   8.5036148317179164e-02
   9.5067552176876768e-01   5.5459529373987133e-02
   9.9057547531441736e-01   2.4148302868547931e-02
  -9.9156516842093101e-01   2.1616013526483353e-02
  -9.5582394957139760e-01   4.9714548894969283e-02
  -8.9260246649755581e-01   7.6425730254888899e-02
  -8.0370495897252314e-01   1.0094204410628704e-01
  -6.9168704306035322e-01   1.2255520671147835e-01
  -5.5977083107394754e-01   1.4064291467065060e-01
  -4.1175116146284263e-01   1.5468467512626538e-01
  -2.5188622569150554e-01   1.6427648374583270e-01
  -8.4775013041735292e-02   1.6914238296314352e-01
   8.4775013041735292e-02   1.6914238296314352e-01
   2.5188622569150554e-01   1.6427648374583270e-01
   4.1175116146284263e-01   1.5468467512626538e-01
   5.5977083107394754e-01   1.4064291467065060e-01
   6.9168704306035322e-01   1.2255520671147835e-01
   8.0370495897252314e-01   1.0094204410628704e-01
   8.9260246649755581e-01   7.6425730254888899e-02
   9.5582394957139760e-01   4.9714548894969283e-02
   9.9156516842093101e-01   2.1616013526483353e-02
  -9.9240684384358424e-01   1.9461788229726430e-02
  -9.6020815213483002e-01   4.4814226765699405e-02
  -9.0315590361481801e-01   6.9044542737641060e-02
  -8.2271465653714282e-01   9.1490021622449916e-02
  -7.2096617733522939e-01   1.1156664554733405e-01
  -6.0054530466168110e-01   1.2875396253933627e-01
  -4.6457074137596099e-01   1.4260670217360666e-01
  -3.1656409996362989e-01   1.5276604206585967e-01
  -1.6035864564022534e-01   1.5896884339395440e-01
   0.0000000000000000e+00   1.6105444984878367e-01
   1.6035864564022534e-01   1.5896884339395440e-01
   3.1656409996362989e-01   1.5276604206585967e-01
   4.6457074137596099e-01   1.4260670217360666e-01
   6.0054530466168110e-01   1.2875396253933627e-01
   7.2096617733522939e-01   1.1156664554733405e-01
   8.2271465653714282e-01   9.1490021622449916e-02
   9.0315590361481801e-01   6.9044542737641060e-02
   9.6020815213483002e-01   4.4814226765699405e-02
   9.9240684384358424e-01   1.9461788229726430e-02
  -9.9312859918509488e-01   1.7614007139151670e-02
  -9.6397192727791392e-01   4.0601429800387050e-02
  -9.1223442825132595e-01   6.2672048334109040e-02
  -8.3911697182221889e-01   8.3276741576704769e-02
  -7.4633190646015080e-01   1.0193011981724050e-01
  -6.3605368072651514e-01   1.1819453196151831e-01
  -5.1086700195082724e-01   1.3168863844917658e-01
  -3.7370608871541955e-01   1.4209610931838215e-01
  -2.2778585114164507e-01   1.4917298647260382e-01
  -7.6526521133497338e-02   1.5275338713072600e-01
   7.6526521133497338e-02   1.5275338713072600e-01
   2.2778585114164507e-01   1.4917298647260382e-01
   3.7370608871541955e-01   1.4209610931838215e-01
   5.1086700195082724e-01   1.3168863844917658e-01
   6.3605368072651514e-01   1.1819453196151831e-01
   7.4633190646015080e-01   1.0193011981724050e-01
   8.3911697182221889e-01   8.3276741576704769e-02
   9.1223442825132595e-01   6.2672048334109040e-02
   9.6397192727791392e-01   4.0601429800387050e-02
   9.9312859918509488e-01   1.7614007139151670e-02
  -9.9375217062038956e-01   1.6017228257774772e-02
  -9.6722683856630631e-01   3.6953789770852501e-02
  -9.2009933415040090e-01   5.7134425426857254e-02
  -8.5336336458331719e-01   7.6100113628379276e-02
  -7.6843996347567778e-01   9.3444423456033820e-02
  -6.6713880419741223e-01   1.0879729916714848e-01
  -5.5161883588721983e-01   1.2183141605372848e-01
  -4.2434212020743883e-01   1.3226893863333741e-01
  -2.8802131680240106e-01   1.3988739479107301e-01
  -1.4556185416089512e-01   1.4452440398996999e-01
   0.0000000000000000e+00   1.4608113364969044e-01
   1.4556185416089512e-01   1.4452440398996999e-01
   2.8802131680240106e-01   1.3988739479107301e-01
   4.2434212020743883e-01   1.3226893863333741e-01
   5.5161883588721983e-01   1.2183141605372848e-01
   6.6713880419741223e-01   1.0879729916714848e-01
   7.6843996347567778e-01   9.3444423456033820e-02
   8.5336336458331719e-01   7.6100113628379276e-02
   9.2009933415040090e-01   5.7134425426857254e-02
   9.6722683856630631e-01   3.6953789770852501e-02
   9.9375217062038956e-01   1.6017228257774772e-02
  -9.9429458548239924e-01   1.4627995298272446e-02
  -9.7006049783542858e-01   3.3774901584813978e-02
  -9.2695677218717387e-01   5.2293335152683286e-02
  -8.6581257772030007e-01   6.9796468424520475e-02
  -7.8781680597920811e-01   8.5941606217067812e-02
  -6.9448726318668275e-01   1.0041414444288101e-01
  -5.8764040350691160e-01   1.1293229608053922e-01
  -4.6935583798675706e-01   1.2325237681051233e-01
  -3.4193582089208419e-01   1.3117350478706241e-01
  -2.0786042668822130e-01   1.3654149834601514e-01
  -6.9739273319722184e-02   1.3925187285563198e-01
   6.9739273319722184e-02   1.3925187285563198e-01
   2.0786042668822130e-01   1.3654149834601514e-01
   3.4193582089208419e-01   1.3117350478706241e-01
   4.6935583798675706e-01   1.2325237681051233e-01
   5.8764040350691160e-01   1.1293229608053922e-01
   6.9448726318668275e-01   1.0041414444288101e-01
   7.8781680597920811e-01   8.5941606217067812e-02
   8.6581257772030007e-01   6.9796468424520475e-02
   9.2695677218717387e-01   5.2293335152683286e-02
   9.7006049783542858e-01   3.3774901584813978e-02
   9.9429458548239924e-01   1.4627995298272446e-02
  -9.9476933499755216e-01   1.3411859487141678e-02
  -9.7254247121811521e-01   3.0988005856979341e-02
  -9.3297108682601615e-01   4.8037671731084697e-02
  -8.7675235827044151e-01   6.4232421408525697e-02
  -8.0488840161884001e-01   7.9281411776719005e-02
  -7.1866136313195028e-01   9.2915766060035015e-02
  -6.1960987576364612e-01   1.0489209146454151e-01
  -5.0950147784600741e-01   1.1499664022241150e-01
  -3.9030103803029087e-01   1.2304908430672944e-01
  -2.6413568097034501e-01   1.2890572218808213e-01
  -1.3325682429846614e-01   1.3246203940469661e-01
   0.0000000000000000e+00   1.3365457218610619e-01
   1.3325682429846614e-01   1.3246203940469661e-01
   2.6413568097034501e-01   1.2890572218808213e-01
   3.9030103803029087e-01   1.2304908430672944e-01
   5.0950147784600741e-01   1.1499664022241150e-01
   6.1960987576364612e-01   1.0489209146454151e-01
   7.1866136313195028e-01   9.2915766060035015e-02
   8.0488840161884001e-01   7.9281411776719005e-02
   8.7675235827044151e-01   6.4232421408525697e-02
   9.3297108682601615e-01   4.8037671731084697e-02
   9.7254247121811521e-01   3.0988005856979341e-02
   9.9476933499755216e-01   1.3411859487141678e-02
  -9.9518721999702131e-01   1.2341229799987335e-02
  -9.7472855597130947e-01   2.8531388628933188e-02
  -9.3827455200273269e-01   4.4277438817419551e-02
  -8.8641552700440096e-01   5.9298584915436617e-02
  -8.2000198597390295e-01   7.3346481411080106e-02
  -7.4012419157855436e-01   8.6190161531953302e-02
  -6.4809365193697555e-01   9.7618652104113815e-02
  -5.4542147138883967e-01   1.0744427011596563e-01
  -4.3379350762604507e-01   1.1550566805372561e-01
  -3.1504267969616340e-01   1.2167047292780349e-01
  -1.9111886747361634e-01   1.2583745634682833e-01
  -6.4056892862605574e-02   1.2793819534675221e-01
   6.4056892862605574e-02   1.2793819534675221e-01
   1.9111886747361634e-01   1.2583745634682833e-01
   3.1504267969616340e-01   1.2167047292780349e-01
   4.3379350762604507e-01   1.1550566805372561e-01
   5.4542147138883967e-01   1.0744427011596563e-01
   6.4809365193697555e-01   9.7618652104113815e-02
   7.4012419157855436e-01   8.6190161531953302e-02
   8.2000198597390295e-01   7.3346481411080106e-02
   8.8641552700440096e-01   5.9298584915436617e-02
   9.3827455200273269e-01   4.4277438817419551e-02
   9.7472855597130947e-01   2.8531388628933188e-02
